,number_of_rooms,floor,area,address,date,price,"latitude, longitude"
4552,4,8,100.0,Зарафшон 1,25.01.2022 07:22,630000,"(38.5853222, 68.71890381645422)"
4553,3,4,62.0,н.Фирдавси,25.01.2022 06:18,450000,"(38.5305762, 68.7763022)"
4554,1,9,37.0,ул. Навбахор,25.01.2022 06:15,230000,"(38.5858337, 68.793715)"
4555,2,7,50.0,Сино,25.01.2022 03:55,345000,"(38.5615057, 68.739065)"
4556,1,10,57.0,Шохмансур,25.01.2022 03:36,357390,"(38.5507163, 68.8305472)"
4557,1,9,61.0,Фирдавси,25.01.2022 02:02,325000,"(38.5305762, 68.7763022)"
4558,5,3,50.0,,25.01.2022 01:29,750000,"(nan, nan)"
4559,3,5,144.0,Пушкина,25.01.2022 01:14,1215000,"(38.577858, 68.7915239)"
4560,2,7,63.0,Сельхозинститут,25.01.2022 01:14,734500,"(nan, nan)"
4561,4,3,75.0,Фирдавси,25.01.2022 01:07,590000,"(38.5305762, 68.7763022)"
4562,2,1,52.0,Сино,25.01.2022 00:25,355000,"(38.5615057, 68.739065)"
4563,3,7,124.0,Шохмансур,25.01.2022 00:12,720000,"(38.5507163, 68.8305472)"
4564,2,18,65.0,Дом Печать,24.01.2022 23:50,535000,"(38.5707484, 68.7886955)"
4565,2,9,60.0,И.Сомони,24.01.2022 23:35,400000,"(38.5871679, 68.7869964)"
4566,2,9,83.0,Фирдавси,24.01.2022 23:34,580000,"(38.5305762, 68.7763022)"
4567,1,4,30.0,Шохмансур,24.01.2022 23:15,250000,"(38.5507163, 68.8305472)"
4568,3,8,50.0,,24.01.2022 23:07,398000,"(nan, nan)"
4569,2,5,52.0,Сино 2,24.01.2022 22:52,410000,"(38.5615057, 68.739065)"
4570,2,14,58.0,Сино,24.01.2022 22:25,430000,"(38.5615057, 68.739065)"
4571,2,0,52.0,Зарафшан 2,24.01.2022 22:20,250000,"(38.5826377, 68.71973186087409)"
4572,5,3,77.0,Сино,24.01.2022 22:19,650000,"(38.5615057, 68.739065)"
4573,2,13,52.0,Шохмансур,24.01.2022 22:07,600000,"(38.5507163, 68.8305472)"
4574,2,4,47.0,Аэропорт,24.01.2022 21:28,470000,"(38.54557415, 68.82363701984585)"
4575,1,13,44.0,102 мкр,24.01.2022 21:09,135000,"(38.5215622, 68.74921245)"
4576,2,9,60.0,112мкр,24.01.2022 20:15,478000,"(nan, nan)"
4577,4,2,95.0,63 мкр,24.01.2022 20:01,635000,"(38.58288255, 68.7482971)"
4578,3,4,67.0,Сино,24.01.2022 19:45,520000,"(38.5615057, 68.739065)"
4579,2,2,64.0,112 мкр,24.01.2022 19:32,587692,"(38.5208346, 68.74790775)"
4580,2,4,40.0,Шохмансур,24.01.2022 19:32,165000,"(38.5507163, 68.8305472)"
4581,1,15,46.0,Исмоили Сомони,24.01.2022 19:17,290000,"(38.5834656, 68.7891768)"
4582,3,4,54.0,46мкр,24.01.2022 19:15,510000,"(nan, nan)"
4583,4,3,80.0,,24.01.2022 19:05,665000,"(nan, nan)"
4584,2,12,78.0,Книжный Мир,24.01.2022 19:04,883000,"(38.5622541, 68.7941789)"
4585,2,6,65.0,,24.01.2022 19:04,482000,"(nan, nan)"
4586,3,2,50.0,,24.01.2022 19:03,1021500,"(nan, nan)"
4587,3,3,80.0,,24.01.2022 18:55,670000,"(nan, nan)"
4588,3,6,68.0,Зарафшон,24.01.2022 18:46,550000,"(38.5853222, 68.71890381645422)"
4589,3,13,92.0,Дом печать,24.01.2022 18:44,910400,"(38.5707484, 68.7886955)"
4590,2,4,57.0,,24.01.2022 18:43,690000,"(nan, nan)"
4591,4,2,70.0,,24.01.2022 18:43,977000,"(nan, nan)"
4592,2,7,53.0,Зарнисор,24.01.2022 18:28,195000,"(38.5077678, 68.7681578)"
4593,3,1,150.0,И.Сомони,24.01.2022 18:15,158900,"(38.5871679, 68.7869964)"
4594,2,10,60.0,Мардон,24.01.2022 18:12,320000,"(38.526600200000004, 68.74827971106365)"
4595,1,3,30.0,Фирдавси,24.01.2022 17:45,105000,"(38.5305762, 68.7763022)"
4596,6,15,152.0,Ориентир Гостиница Душанбе,24.01.2022 17:22,908960,"(nan, nan)"
4597,2,9,96.0,Ориентир Гостиница Душанбе,24.01.2022 17:16,680480,"(nan, nan)"
4598,3,7,70.0,65 мкр,24.01.2022 17:00,520000,"(38.5823233, 68.74831405)"
4599,2,2,54.0,102 мкр,24.01.2022 16:50,399000,"(38.5215622, 68.74921245)"
4600,3,7,110.0,Сино,24.01.2022 16:18,690000,"(38.5615057, 68.739065)"
4601,2,12,38.0,Сино,24.01.2022 16:03,228000,"(38.5615057, 68.739065)"
4602,3,1,59.0,,24.01.2022 15:52,800000,"(nan, nan)"
4603,3,14,146.0,Ориентир Олимпийский Комитет,24.01.2022 15:51,898270,"(nan, nan)"
4604,3,1,90.0,Мост аэропорта,24.01.2022 15:51,725000,"(nan, nan)"
4605,2,6,50.0,,24.01.2022 15:49,420000,"(nan, nan)"
4606,2,7,60.0,Шохмансур,24.01.2022 15:45,317000,"(38.5507163, 68.8305472)"
4607,2,16,101.0,Исмоили Сомони,24.01.2022 15:08,520000,"(38.5834656, 68.7891768)"
4608,1,7,42.0,Ориентир Новый Точиксодиротбанк,24.01.2022 15:08,312990,"(nan, nan)"
4609,2,16,118.0,Ориентир Новый Точиксодиротбанк,24.01.2022 14:54,702930,"(nan, nan)"
4610,2,12,52.0,Шохмансур,24.01.2022 14:46,290000,"(38.5507163, 68.8305472)"
4611,6,15,227.0,Ориентир Перекрёсток Ослиные Уши,24.01.2022 14:43,1566300,"(nan, nan)"
4612,2,11,98.0,Ориентир Олимпийский Комитет,24.01.2022 14:42,664930,"(nan, nan)"
4613,3,13,122.0,Ориентир Раёсати Корхои Дохилии Шахр,24.01.2022 14:36,785680,"(nan, nan)"
4614,6,15,218.0,Ориентир Хадамоти давлатии оташнишонии,24.01.2022 14:28,1504200,"(nan, nan)"
4615,1,4,26.0,,24.01.2022 13:46,240000,"(nan, nan)"
4616,3,1,53.0,,24.01.2022 13:43,400000,"(nan, nan)"
4617,1,6,32.0,Сино,24.01.2022 13:37,145000,"(38.5615057, 68.739065)"
4618,3,5,79.0,Сино,24.01.2022 12:54,540000,"(38.5615057, 68.739065)"
4619,1,9,48.0,Гипрозем,24.01.2022 12:40,218880,"(38.5112209, 68.73803768568288)"
4620,1,8,41.0,Гипрозем,24.01.2022 12:39,186960,"(38.5112209, 68.73803768568288)"
4621,4,3,65.0,Шохмансур,24.01.2022 12:33,570000,"(38.5507163, 68.8305472)"
4622,1,3,50.0,,24.01.2022 12:23,212000,"(nan, nan)"
4623,3,3,63.0,104мкр,24.01.2022 12:08,590000,"(nan, nan)"
4624,2,19,79.0,Стадион Спартак,24.01.2022 11:49,405000,"(38.58082175, 68.79496615744759)"
4625,2,4,51.0,,24.01.2022 11:43,350000,"(nan, nan)"
4626,2,1,38.0,Шохмансур,24.01.2022 11:43,330000,"(38.5507163, 68.8305472)"
4627,1,19,67.0,Стадион Спартак,24.01.2022 11:39,343000,"(38.58082175, 68.79496615744759)"
4628,1,17,47.0,Ориентир Олимпийский Комитет,24.01.2022 11:26,279980,"(nan, nan)"
4629,3,5,50.0,,24.01.2022 11:19,820000,"(nan, nan)"
4630,6,16,168.0,Ориентир Новый Точиксодиротбанк,24.01.2022 11:11,1159200,"(nan, nan)"
4631,4,6,108.0,Ориентир Гостиница Душанбе,24.01.2022 11:07,813560,"(nan, nan)"
4632,1,8,58.0,Фирдавси,24.01.2022 11:01,300000,"(38.5305762, 68.7763022)"
4633,6,10,162.0,Ориентир Новый Точиксодиротбанк,24.01.2022 10:55,1108480,"(nan, nan)"
4634,4,2,80.0,Гипрозем,24.01.2022 10:52,560000,"(38.5112209, 68.73803768568288)"
4635,2,3,57.0,Зарафшон,24.01.2022 10:50,465000,"(38.5853222, 68.71890381645422)"
4636,4,6,138.0,ориентир Гостиница Душанбе,24.01.2022 10:42,1039550,"(nan, nan)"
4637,1,10,68.0,Ориентир Клиника Мадад,24.01.2022 10:38,461380,"(nan, nan)"
4638,2,17,86.0,Ориентир Клиника Мадад,24.01.2022 10:27,593400,"(nan, nan)"
4639,1,4,43.0,,24.01.2022 10:26,320000,"(nan, nan)"
4640,1,10,66.0,ориентир Новый Точиксодиротбанк,24.01.2022 10:17,462230,"(nan, nan)"
4641,1,3,40.0,Ориентир Гостиница Душанбе,24.01.2022 10:15,322000,"(nan, nan)"
4642,2,14,73.0,Шохмансур,24.01.2022 10:13,399000,"(38.5507163, 68.8305472)"
4643,3,13,133.0,Центр,24.01.2022 10:10,1280000,"(38.584950250000006, 68.76348722496377)"
4644,3,1,124.0,,24.01.2022 09:59,782000,"(nan, nan)"
4645,2,4,50.0,,24.01.2022 09:45,350000,"(nan, nan)"
4646,1,4,30.0,32 мкр,24.01.2022 09:37,255000,"(38.53068645, 68.74526127900722)"
4647,2,3,42.0,Фирдавси,24.01.2022 08:35,295000,"(38.5305762, 68.7763022)"
4648,3,10,65.0,Ашан,24.01.2022 08:13,735000,"(38.5737759, 68.8016005)"
4649,4,6,100.0,Сино,24.01.2022 07:50,580000,"(38.5615057, 68.739065)"
4650,3,5,50.0,,24.01.2022 06:56,650000,"(nan, nan)"
4651,1,1,50.0,,24.01.2022 06:17,375000,"(nan, nan)"
4652,2,4,46.0,Шохмансур,24.01.2022 05:19,335000,"(38.5507163, 68.8305472)"
4653,2,4,60.0,Сино,24.01.2022 01:44,599000,"(38.5615057, 68.739065)"
4654,2,1,54.0,и.Сомони,23.01.2022 23:08,382000,"(38.5871679, 68.7869964)"
4655,2,4,55.0,9км,23.01.2022 23:03,395000,"(38.5425835, 68.81521423589763)"
4656,2,1,48.0,Филармония,23.01.2022 22:48,400000,"(38.5635832, 68.7537962)"
4657,3,8,50.0,,23.01.2022 22:40,750000,"(nan, nan)"
4658,1,2,51.0,Фирдавси,23.01.2022 22:14,225000,"(38.5305762, 68.7763022)"
4659,2,8,54.0,46мкр,23.01.2022 21:45,650000,"(nan, nan)"
4660,2,5,94.0,ул.Зарафшон,23.01.2022 21:41,700000,"(nan, nan)"
4661,2,2,44.0,И. Сомони,23.01.2022 21:29,360000,"(38.5871679, 68.7869964)"
4662,2,4,55.0,92 мкр,23.01.2022 21:25,490000,"(38.52225355, 68.74991793788521)"
4663,2,3,52.0,Фирдавси,23.01.2022 21:25,300000,"(38.5305762, 68.7763022)"
4664,2,4,63.0,Гипрозем,23.01.2022 21:15,388000,"(38.5112209, 68.73803768568288)"
4665,3,6,104.0,112мкр,23.01.2022 21:02,730000,"(nan, nan)"
4666,2,2,38.0,Шохмансур,23.01.2022 20:59,343000,"(38.5507163, 68.8305472)"
4667,3,2,65.0,101-мкр,23.01.2022 20:59,547200,"(nan, nan)"
4668,3,9,57.0,Сино,23.01.2022 20:25,520000,"(38.5615057, 68.739065)"
4669,2,3,44.0,Глазная Больница,23.01.2022 20:18,396000,"(nan, nan)"
4670,2,4,58.0,33 мкр,23.01.2022 20:14,340000,"(38.58569185, 68.72512473468157)"
4671,2,4,38.0,ул. Маяковского,23.01.2022 20:06,310000,"(38.558446950000004, 68.74822573217185)"
4672,2,1,37.0,Маяковский,23.01.2022 20:04,285000,"(38.558446950000004, 68.74822573217185)"
4673,1,10,57.0,Сино,23.01.2022 20:03,251000,"(38.5615057, 68.739065)"
4674,2,2,51.0,Фирдавси,23.01.2022 19:58,215000,"(38.5305762, 68.7763022)"
4675,2,1,39.0,Старый Аэропорт,23.01.2022 19:49,350000,"(nan, nan)"
4676,3,4,96.0,Рудаки,23.01.2022 19:41,395500,"(38.5858337, 68.793715)"
4677,2,9,60.0,Фирдавси,23.01.2022 19:38,260000,"(38.5305762, 68.7763022)"
4678,1,9,67.0,92 мкр,23.01.2022 19:36,300000,"(38.52225355, 68.74991793788521)"
